"State Code","County Code","Site Num","Parameter Code","POC","Latitude","Longitude","Datum","Parameter Name","Sample Duration","Pollutant Standard","Date Local","Units of Measure","Event Type","Observation Count","Observation Percent","Arithmetic Mean","1st Max Value","1st Max Hour","AQI","Method Code","Method Name","Local Site Name","Address","State Name","County Name","City Name","CBSA Name","Date of Last Change"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,0.5,0.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,0.6,0.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,0.8,0.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,0.5,0.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,0.9,0.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,0.5,0.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,0.4,0.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,0.5,0.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43502",16,41.823283,-90.211982,"WGS84","Formaldehyde","24 HOUR","","2021-03-29","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,0.7,0.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,14.2,14.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,0.6,0.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,3.4,3.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,1.1,1.1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,0.6,0.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,0.7,0.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,6.8,6.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","045","0019","43503",16,41.823283,-90.211982,"WGS84","Acetaldehyde","24 HOUR","","2021-03-29","Parts per billion Carbon","None",1,100.0,6.6,6.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CLINTON, CHANCY PARK","23RD & CAMANCHE","Iowa","Clinton","Clinton","Clinton, IA","2021-05-07"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,0.8,0.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,0.9,0.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,1.9,1.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,1.7,1.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,1.1,1.1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43502",16,41.97677,-91.68766,"WGS84","Formaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,1.4,1.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,0.8,0.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,1.2,1.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,0.8,0.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,1.8,1.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,1.7,1.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,0.7,0.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","113","0040","43503",16,41.97677,-91.68766,"WGS84","Acetaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,1.4,1.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","Public Health","500 11TH ST NW","Iowa","Linn","Cedar Rapids","Cedar Rapids, IA","2021-04-29"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,2.6,2.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,2.9,2.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,2.6,2.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,1.8,1.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,3.4,3.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,3,3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,3.3,3.3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,3,3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,4,4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43502",16,41.4069,-91.0616,"WGS84","Formaldehyde","24 HOUR","","2021-03-29","Parts per billion Carbon","None",1,100.0,3.5,3.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,1.5,1.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,1.1,1.1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,1.7,1.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,1.3,1.3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,2,2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,1.6,1.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-03-11","Parts per billion Carbon","None",1,100.0,1.5,1.5,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,4.4,4.4,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","139","0020","43503",16,41.4069,-91.0616,"WGS84","Acetaldehyde","24 HOUR","","2021-03-29","Parts per billion Carbon","None",1,100.0,17.2,17.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","MUSCATINE, MUSSER PARK","OREGON ST. & EARL AVE.","Iowa","Muscatine","Muscatine","Muscatine, IA","2021-05-07"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,1.2,1.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,1,1,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,1.9,1.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,0.7,0.7,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-02-27","Parts per billion Carbon","None",1,100.0,2.3,2.3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-03-05","Parts per billion Carbon","None",1,100.0,1.8,1.8,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-03-17","Parts per billion Carbon","None",1,100.0,1.6,1.6,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-03-23","Parts per billion Carbon","None",1,100.0,1.9,1.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43502",16,41.603159,-93.643118,"WGS84","Formaldehyde","24 HOUR","","2021-03-29","Parts per billion Carbon","None",1,100.0,2.9,2.9,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43503",16,41.603159,-93.643118,"WGS84","Acetaldehyde","24 HOUR","","2021-01-10","Parts per billion Carbon","None",1,100.0,1.2,1.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43503",16,41.603159,-93.643118,"WGS84","Acetaldehyde","24 HOUR","","2021-01-22","Parts per billion Carbon","None",1,100.0,1.2,1.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43503",16,41.603159,-93.643118,"WGS84","Acetaldehyde","24 HOUR","","2021-02-03","Parts per billion Carbon","None",1,100.0,1.3,1.3,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
"19","153","0030","43503",16,41.603159,-93.643118,"WGS84","Acetaldehyde","24 HOUR","","2021-02-15","Parts per billion Carbon","None",1,100.0,1.2,1.2,0,"","202","SILICA-DNPH-CART-KI O3 SCRUB - HPLC ULTRAVIOLET ABSORPTION","CARPENTER","1907 CARPENTER, DES MOINES IOWA","Iowa","Polk","Des Moines","Des Moines-West Des Moines, IA","2021-04-28"
